year,New open,census_track,is_cbd,post_covid,DID,open_ln,census
2007,1,315.01,0,0,0,0.0,31501
1998,1,315.01,0,0,0,0.0,31501
2004,44,175,0,0,0,3.784189633918261,17500
2005,28,175,0,0,0,3.332204510175204,17500
2002,15,175,0,0,0,2.70805020110221,17500
2016,14,175,0,0,0,2.6390573296152584,17500
2003,14,175,0,0,0,2.6390573296152584,17500
2007,12,175,0,0,0,2.4849066497880004,17500
2021,12,175,0,1,0,2.4849066497880004,17500
2006,9,175,0,0,0,2.1972245773362196,17500
2011,8,175,0,0,0,2.0794415416798357,17500
2015,8,175,0,0,0,2.0794415416798357,17500
2014,7,175,0,0,0,1.9459101490553132,17500
2008,7,175,0,0,0,1.9459101490553132,17500
2018,6,175,0,0,0,1.791759469228055,17500
2017,6,175,0,0,0,1.791759469228055,17500
2001,6,175,0,0,0,1.791759469228055,17500
2020,6,175,0,1,0,1.791759469228055,17500
2010,6,175,0,0,0,1.791759469228055,17500
2013,6,175,0,0,0,1.791759469228055,17500
2009,5,175,0,0,0,1.6094379124341003,17500
2012,5,175,0,0,0,1.6094379124341003,17500
2000,5,175,0,0,0,1.6094379124341003,17500
1999,4,175,0,0,0,1.3862943611198906,17500
1998,3,175,0,0,0,1.0986122886681098,17500
1996,1,175,0,0,0,0.0,17500
1997,1,175,0,0,0,0.0,17500
2019,1,175,0,0,0,0.0,17500
2004,19,336,0,0,0,2.9444389791664403,33600
2015,8,336,0,0,0,2.0794415416798357,33600
2005,7,336,0,0,0,1.9459101490553132,33600
2003,6,336,0,0,0,1.791759469228055,33600
2019,6,336,0,0,0,1.791759469228055,33600
2018,6,336,0,0,0,1.791759469228055,33600
2021,6,336,0,1,0,1.791759469228055,33600
2016,5,336,0,0,0,1.6094379124341003,33600
2011,5,336,0,0,0,1.6094379124341003,33600
2007,4,336,0,0,0,1.3862943611198906,33600
2014,4,336,0,0,0,1.3862943611198906,33600
2017,4,336,0,0,0,1.3862943611198906,33600
2010,3,336,0,0,0,1.0986122886681098,33600
2006,3,336,0,0,0,1.0986122886681098,33600
2012,3,336,0,0,0,1.0986122886681098,33600
2020,3,336,0,1,0,1.0986122886681098,33600
2008,2,336,0,0,0,0.6931471805599453,33600
2009,2,336,0,0,0,0.6931471805599453,33600
2002,2,336,0,0,0,0.6931471805599453,33600
2013,1,336,0,0,0,0.0,33600
2000,1,336,0,0,0,0.0,33600
1996,1,336,0,0,0,0.0,33600
2004,22,67,0,0,0,3.091042453358316,6700
2005,10,67,0,0,0,2.302585092994046,6700
2017,8,67,0,0,0,2.0794415416798357,6700
2006,5,67,0,0,0,1.6094379124341003,6700
2014,5,67,0,0,0,1.6094379124341003,6700
2002,3,67,0,0,0,1.0986122886681098,6700
2000,3,67,0,0,0,1.0986122886681098,6700
2019,3,67,0,0,0,1.0986122886681098,6700
2018,3,67,0,0,0,1.0986122886681098,6700
2013,3,67,0,0,0,1.0986122886681098,6700
2021,3,67,0,1,0,1.0986122886681098,6700
2008,3,67,0,0,0,1.0986122886681098,6700
2007,3,67,0,0,0,1.0986122886681098,6700
2003,3,67,0,0,0,1.0986122886681098,6700
2009,2,67,0,0,0,0.6931471805599453,6700
2012,2,67,0,0,0,0.6931471805599453,6700
2015,2,67,0,0,0,0.6931471805599453,6700
2016,2,67,0,0,0,0.6931471805599453,6700
2001,2,67,0,0,0,0.6931471805599453,6700
2020,2,67,0,1,0,0.6931471805599453,6700
2011,2,67,0,0,0,0.6931471805599453,6700
2010,1,67,0,0,0,0.0,6700
1999,1,67,0,0,0,0.0,6700
2007,11,385,0,0,0,2.3978952727983707,38500
2004,9,385,0,0,0,2.1972245773362196,38500
2013,5,385,0,0,0,1.6094379124341003,38500
2016,5,385,0,0,0,1.6094379124341003,38500
2006,4,385,0,0,0,1.3862943611198906,38500
2017,3,385,0,0,0,1.0986122886681098,38500
2005,3,385,0,0,0,1.0986122886681098,38500
2015,2,385,0,0,0,0.6931471805599453,38500
2014,2,385,0,0,0,0.6931471805599453,38500
2019,2,385,0,0,0,0.6931471805599453,38500
2002,1,385,0,0,0,0.0,38500
2012,1,385,0,0,0,0.0,38500
2009,1,385,0,0,0,0.0,38500
2010,1,385,0,0,0,0.0,38500
2008,1,385,0,0,0,0.0,38500
2003,1,385,0,0,0,0.0,38500
2018,1,385,0,0,0,0.0,38500
2011,1,385,0,0,0,0.0,38500
2004,17,42.02,0,0,0,2.833213344056216,4202
2019,7,42.02,0,0,0,1.9459101490553132,4202
2005,6,42.02,0,0,0,1.791759469228055,4202
2010,5,42.02,0,0,0,1.6094379124341003,4202
2003,5,42.02,0,0,0,1.6094379124341003,4202
2007,4,42.02,0,0,0,1.3862943611198906,4202
2011,3,42.02,0,0,0,1.0986122886681098,4202
2018,3,42.02,0,0,0,1.0986122886681098,4202
2015,3,42.02,0,0,0,1.0986122886681098,4202
2017,2,42.02,0,0,0,0.6931471805599453,4202
2016,2,42.02,0,0,0,0.6931471805599453,4202
2001,2,42.02,0,0,0,0.6931471805599453,4202
2006,2,42.02,0,0,0,0.6931471805599453,4202
2002,2,42.02,0,0,0,0.6931471805599453,4202
2009,1,42.02,0,0,0,0.0,4202
2012,1,42.02,0,0,0,0.0,4202
2008,1,42.02,0,0,0,0.0,4202
2000,1,42.02,0,0,0,0.0,4202
1998,1,42.02,0,0,0,0.0,4202
2021,1,42.02,0,1,0,0.0,4202
2004,42,10.02,1,0,0,3.7376696182833684,1002
2015,19,10.02,1,0,0,2.9444389791664403,1002
2014,17,10.02,1,0,0,2.833213344056216,1002
2005,17,10.02,1,0,0,2.833213344056216,1002
2013,16,10.02,1,0,0,2.772588722239781,1002
2011,13,10.02,1,0,0,2.5649493574615367,1002
2010,13,10.02,1,0,0,2.5649493574615367,1002
2017,12,10.02,1,0,0,2.4849066497880004,1002
2018,12,10.02,1,0,0,2.4849066497880004,1002
2012,11,10.02,1,0,0,2.3978952727983707,1002
2006,10,10.02,1,0,0,2.302585092994046,1002
2009,10,10.02,1,0,0,2.302585092994046,1002
2016,9,10.02,1,0,0,2.1972245773362196,1002
2019,8,10.02,1,0,0,2.0794415416798357,1002
2020,8,10.02,1,1,1,2.0794415416798357,1002
2008,7,10.02,1,0,0,1.9459101490553132,1002
2003,5,10.02,1,0,0,1.6094379124341003,1002
2021,5,10.02,1,1,1,1.6094379124341003,1002
2022,4,10.02,1,1,1,1.3862943611198906,1002
2007,4,10.02,1,0,0,1.3862943611198906,1002
2002,2,10.02,1,0,0,0.6931471805599453,1002
2001,2,10.02,1,0,0,0.6931471805599453,1002
2000,1,10.02,1,0,0,0.0,1002
1997,1,10.02,1,0,0,0.0,1002
2004,29,263.02,0,0,0,3.367295829986474,26302
2005,10,263.02,0,0,0,2.302585092994046,26302
2019,10,263.02,0,0,0,2.302585092994046,26302
2015,9,263.02,0,0,0,2.1972245773362196,26302
2017,8,263.02,0,0,0,2.0794415416798357,26302
2021,8,263.02,0,1,0,2.0794415416798357,26302
2003,8,263.02,0,0,0,2.0794415416798357,26302
2018,8,263.02,0,0,0,2.0794415416798357,26302
2006,7,263.02,0,0,0,1.9459101490553132,26302
2007,7,263.02,0,0,0,1.9459101490553132,26302
2020,6,263.02,0,1,0,1.791759469228055,26302
2010,6,263.02,0,0,0,1.791759469228055,26302
2016,5,263.02,0,0,0,1.6094379124341003,26302
2008,4,263.02,0,0,0,1.3862943611198906,26302
2009,4,263.02,0,0,0,1.3862943611198906,26302
2014,4,263.02,0,0,0,1.3862943611198906,26302
2011,3,263.02,0,0,0,1.0986122886681098,26302
2013,3,263.02,0,0,0,1.0986122886681098,26302
2012,3,263.02,0,0,0,1.0986122886681098,26302
2000,3,263.02,0,0,0,1.0986122886681098,26302
2022,2,263.02,0,1,0,0.6931471805599453,26302
2001,1,263.02,0,0,0,0.0,26302
2004,18,277,0,0,0,2.8903717578961645,27700
2005,13,277,0,0,0,2.5649493574615367,27700
2006,6,277,0,0,0,1.791759469228055,27700
2020,6,277,0,1,0,1.791759469228055,27700
2013,6,277,0,0,0,1.791759469228055,27700
2008,6,277,0,0,0,1.791759469228055,27700
2002,5,277,0,0,0,1.6094379124341003,27700
2015,5,277,0,0,0,1.6094379124341003,27700
2012,5,277,0,0,0,1.6094379124341003,27700
2007,5,277,0,0,0,1.6094379124341003,27700
2017,4,277,0,0,0,1.3862943611198906,27700
2010,4,277,0,0,0,1.3862943611198906,27700
2011,4,277,0,0,0,1.3862943611198906,27700
2003,4,277,0,0,0,1.3862943611198906,27700
2016,4,277,0,0,0,1.3862943611198906,27700
2018,3,277,0,0,0,1.0986122886681098,27700
2001,3,277,0,0,0,1.0986122886681098,27700
2019,3,277,0,0,0,1.0986122886681098,27700
2000,3,277,0,0,0,1.0986122886681098,27700
2014,3,277,0,0,0,1.0986122886681098,27700
2009,2,277,0,0,0,0.6931471805599453,27700
1998,2,277,0,0,0,0.6931471805599453,27700
1997,1,277,0,0,0,0.0,27700
1999,1,277,0,0,0,0.0,27700
2021,1,277,0,1,0,0.0,27700
2004,19,306,0,0,0,2.9444389791664403,30600
2005,10,306,0,0,0,2.302585092994046,30600
2018,9,306,0,0,0,2.1972245773362196,30600
2006,8,306,0,0,0,2.0794415416798357,30600
2013,7,306,0,0,0,1.9459101490553132,30600
2014,6,306,0,0,0,1.791759469228055,30600
2003,6,306,0,0,0,1.791759469228055,30600
2020,6,306,0,1,0,1.791759469228055,30600
2019,5,306,0,0,0,1.6094379124341003,30600
2010,5,306,0,0,0,1.6094379124341003,30600
2017,5,306,0,0,0,1.6094379124341003,30600
2021,4,306,0,1,0,1.3862943611198906,30600
2012,4,306,0,0,0,1.3862943611198906,30600
2002,4,306,0,0,0,1.3862943611198906,30600
2015,3,306,0,0,0,1.0986122886681098,30600
2009,3,306,0,0,0,1.0986122886681098,30600
2008,3,306,0,0,0,1.0986122886681098,30600
2016,2,306,0,0,0,0.6931471805599453,30600
2022,2,306,0,1,0,0.6931471805599453,30600
2001,1,306,0,0,0,0.0,30600
2000,1,306,0,0,0,0.0,30600
2004,76,7,1,0,0,4.330733340286331,700
2005,38,7,1,0,0,3.6375861597263857,700
2012,38,7,1,0,0,3.6375861597263857,700
2013,36,7,1,0,0,3.58351893845611,700
2018,31,7,1,0,0,3.4339872044851463,700
2006,26,7,1,0,0,3.258096538021482,700
2014,26,7,1,0,0,3.258096538021482,700
2011,24,7,1,0,0,3.1780538303479458,700
2016,23,7,1,0,0,3.1354942159291497,700
2007,21,7,1,0,0,3.044522437723423,700
2009,20,7,1,0,0,2.995732273553991,700
2017,19,7,1,0,0,2.9444389791664403,700
2019,15,7,1,0,0,2.70805020110221,700
2015,15,7,1,0,0,2.70805020110221,700
2008,14,7,1,0,0,2.6390573296152584,700
2002,12,7,1,0,0,2.4849066497880004,700
2003,11,7,1,0,0,2.3978952727983707,700
2020,9,7,1,1,1,2.1972245773362196,700
2021,9,7,1,1,1,2.1972245773362196,700
2010,9,7,1,0,0,2.1972245773362196,700
2000,7,7,1,0,0,1.9459101490553132,700
2022,6,7,1,1,1,1.791759469228055,700
2001,5,7,1,0,0,1.6094379124341003,700
1999,1,7,1,0,0,0.0,700
1998,1,7,1,0,0,0.0,700
2004,14,320,0,0,0,2.6390573296152584,32000
2005,7,320,0,0,0,1.9459101490553132,32000
2021,3,320,0,1,0,1.0986122886681098,32000
2016,3,320,0,0,0,1.0986122886681098,32000
2015,3,320,0,0,0,1.0986122886681098,32000
2007,3,320,0,0,0,1.0986122886681098,32000
2008,3,320,0,0,0,1.0986122886681098,32000
2001,2,320,0,0,0,0.6931471805599453,32000
2013,2,320,0,0,0,0.6931471805599453,32000
2022,2,320,0,1,0,0.6931471805599453,32000
2010,2,320,0,0,0,0.6931471805599453,32000
2009,2,320,0,0,0,0.6931471805599453,32000
2012,1,320,0,0,0,0.0,32000
2006,1,320,0,0,0,0.0,32000
2002,1,320,0,0,0,0.0,32000
2019,1,320,0,0,0,0.0,32000
2018,1,320,0,0,0,0.0,32000
2020,1,320,0,1,0,0.0,32000
1998,1,320,0,0,0,0.0,32000
2011,1,320,0,0,0,0.0,32000
2004,12,167.01,0,0,0,2.4849066497880004,16701
2005,9,167.01,0,0,0,2.1972245773362196,16701
2003,4,167.01,0,0,0,1.3862943611198906,16701
2011,3,167.01,0,0,0,1.0986122886681098,16701
2018,3,167.01,0,0,0,1.0986122886681098,16701
2000,3,167.01,0,0,0,1.0986122886681098,16701
2002,2,167.01,0,0,0,0.6931471805599453,16701
2016,2,167.01,0,0,0,0.6931471805599453,16701
2014,2,167.01,0,0,0,0.6931471805599453,16701
2017,1,167.01,0,0,0,0.0,16701
2015,1,167.01,0,0,0,0.0,16701
2007,1,167.01,0,0,0,0.0,16701
2010,1,167.01,0,0,0,0.0,16701
1997,1,167.01,0,0,0,0.0,16701
1999,1,167.01,0,0,0,0.0,16701
2001,1,167.01,0,0,0,0.0,16701
1998,1,167.01,0,0,0,0.0,16701
2020,1,167.01,0,1,0,0.0,16701
2004,11,73,0,0,0,2.3978952727983707,7300
2005,6,73,0,0,0,1.791759469228055,7300
2012,4,73,0,0,0,1.3862943611198906,7300
2009,4,73,0,0,0,1.3862943611198906,7300
2018,3,73,0,0,0,1.0986122886681098,7300
2000,3,73,0,0,0,1.0986122886681098,7300
2006,2,73,0,0,0,0.6931471805599453,7300
2014,2,73,0,0,0,0.6931471805599453,7300
2015,2,73,0,0,0,0.6931471805599453,7300
2003,1,73,0,0,0,0.0,7300
2002,1,73,0,0,0,0.0,7300
2001,1,73,0,0,0,0.0,7300
1999,1,73,0,0,0,0.0,7300
2008,1,73,0,0,0,0.0,7300
1998,1,73,0,0,0,0.0,7300
2013,1,73,0,0,0,0.0,7300
2017,1,73,0,0,0,0.0,7300
2007,1,73,0,0,0,0.0,7300
2004,5,272,0,0,0,1.6094379124341003,27200
2020,5,272,0,1,0,1.6094379124341003,27200
2021,4,272,0,1,0,1.3862943611198906,27200
2005,3,272,0,0,0,1.0986122886681098,27200
2002,2,272,0,0,0,0.6931471805599453,27200
2006,2,272,0,0,0,0.6931471805599453,27200
2007,2,272,0,0,0,0.6931471805599453,27200
2019,2,272,0,0,0,0.6931471805599453,27200
1997,1,272,0,0,0,0.0,27200
2001,1,272,0,0,0,0.0,27200
2008,1,272,0,0,0,0.0,27200
2011,1,272,0,0,0,0.0,27200
2013,1,272,0,0,0,0.0,27200
2016,1,272,0,0,0,0.0,27200
2017,1,272,0,0,0,0.0,27200
2022,1,272,0,1,0,0.0,27200
2004,27,179,0,0,0,3.295836866004329,17900
2008,9,179,0,0,0,2.1972245773362196,17900
2005,8,179,0,0,0,2.0794415416798357,17900
2015,8,179,0,0,0,2.0794415416798357,17900
2003,6,179,0,0,0,1.791759469228055,17900
2001,5,179,0,0,0,1.6094379124341003,17900
2013,4,179,0,0,0,1.3862943611198906,17900
2018,4,179,0,0,0,1.3862943611198906,17900
2007,4,179,0,0,0,1.3862943611198906,17900
2014,4,179,0,0,0,1.3862943611198906,17900
2017,3,179,0,0,0,1.0986122886681098,17900
2021,3,179,0,1,0,1.0986122886681098,17900
2002,3,179,0,0,0,1.0986122886681098,17900
2006,3,179,0,0,0,1.0986122886681098,17900
2000,3,179,0,0,0,1.0986122886681098,17900
2010,1,179,0,0,0,0.0,17900
2016,1,179,0,0,0,0.0,17900
1999,1,179,0,0,0,0.0,17900
2019,1,179,0,0,0,0.0,17900
2009,1,179,0,0,0,0.0,17900
2004,58,8.04,1,0,0,4.060443010546419,803
2013,23,8.04,1,0,0,3.1354942159291497,803
2014,22,8.04,1,0,0,3.091042453358316,803
2005,21,8.04,1,0,0,3.044522437723423,803
2012,16,8.04,1,0,0,2.772588722239781,803
2011,16,8.04,1,0,0,2.772588722239781,803
2006,15,8.04,1,0,0,2.70805020110221,803
2008,14,8.04,1,0,0,2.6390573296152584,803
2015,13,8.04,1,0,0,2.5649493574615367,803
2016,12,8.04,1,0,0,2.4849066497880004,803
2017,11,8.04,1,0,0,2.3978952727983707,803
2003,10,8.04,1,0,0,2.302585092994046,803
2010,10,8.04,1,0,0,2.302585092994046,803
2007,8,8.04,1,0,0,2.0794415416798357,803
2009,7,8.04,1,0,0,1.9459101490553132,803
2019,7,8.04,1,0,0,1.9459101490553132,803
2002,5,8.04,1,0,0,1.6094379124341003,803
2001,5,8.04,1,0,0,1.6094379124341003,803
2018,5,8.04,1,0,0,1.6094379124341003,803
2020,4,8.04,1,1,1,1.3862943611198906,803
2022,3,8.04,1,1,1,1.0986122886681098,803
1997,2,8.04,1,0,0,0.6931471805599453,803
1999,2,8.04,1,0,0,0.6931471805599453,803
1998,1,8.04,1,0,0,0.0,803
2000,1,8.04,1,0,0,0.0,803
2004,29,39.02,0,0,0,3.367295829986474,3902
2005,12,39.02,0,0,0,2.4849066497880004,3902
2007,7,39.02,0,0,0,1.9459101490553132,3902
2002,6,39.02,0,0,0,1.791759469228055,3902
2013,6,39.02,0,0,0,1.791759469228055,3902
2008,5,39.02,0,0,0,1.6094379124341003,3902
2009,4,39.02,0,0,0,1.3862943611198906,3902
2021,4,39.02,0,1,0,1.3862943611198906,3902
2019,4,39.02,0,0,0,1.3862943611198906,3902
2012,4,39.02,0,0,0,1.3862943611198906,3902
2011,4,39.02,0,0,0,1.3862943611198906,3902
2006,3,39.02,0,0,0,1.0986122886681098,3902
2014,3,39.02,0,0,0,1.0986122886681098,3902
2015,2,39.02,0,0,0,0.6931471805599453,3902
2018,2,39.02,0,0,0,0.6931471805599453,3902
2003,2,39.02,0,0,0,0.6931471805599453,3902
2022,2,39.02,0,1,0,0.6931471805599453,3902
1996,1,39.02,0,0,0,0.0,3902
2010,1,39.02,0,0,0,0.0,3902
2016,1,39.02,0,0,0,0.0,3902
2017,1,39.02,0,0,0,0.0,3902
2001,1,39.02,0,0,0,0.0,3902
2020,1,39.02,0,1,0,0.0,3902
2004,9,145,0,0,0,2.1972245773362196,14500
2005,3,145,0,0,0,1.0986122886681098,14500
2020,3,145,0,1,0,1.0986122886681098,14500
2006,2,145,0,0,0,0.6931471805599453,14500
2010,2,145,0,0,0,0.6931471805599453,14500
2015,2,145,0,0,0,0.6931471805599453,14500
2016,2,145,0,0,0,0.6931471805599453,14500
2019,2,145,0,0,0,0.6931471805599453,14500
2003,1,145,0,0,0,0.0,14500
2002,1,145,0,0,0,0.0,14500
2007,1,145,0,0,0,0.0,14500
2012,1,145,0,0,0,0.0,14500
2017,1,145,0,0,0,0.0,14500
2018,1,145,0,0,0,0.0,14500
2021,1,145,0,1,0,0.0,14500
2004,12,244,0,0,0,2.4849066497880004,24400
2019,6,244,0,0,0,1.791759469228055,24400
2005,5,244,0,0,0,1.6094379124341003,24400
2008,3,244,0,0,0,1.0986122886681098,24400
2015,3,244,0,0,0,1.0986122886681098,24400
2006,3,244,0,0,0,1.0986122886681098,24400
2013,2,244,0,0,0,0.6931471805599453,24400
2018,2,244,0,0,0,0.6931471805599453,24400
2017,2,244,0,0,0,0.6931471805599453,24400
2016,2,244,0,0,0,0.6931471805599453,24400
1999,2,244,0,0,0,0.6931471805599453,24400
2009,2,244,0,0,0,0.6931471805599453,24400
2003,2,244,0,0,0,0.6931471805599453,24400
2014,1,244,0,0,0,0.0,24400
2002,1,244,0,0,0,0.0,24400
1997,1,244,0,0,0,0.0,24400
1998,1,244,0,0,0,0.0,24400
2001,1,244,0,0,0,0.0,24400
2020,1,244,0,1,0,0.0,24400
2004,11,17,1,0,0,2.3978952727983707,1700
2015,7,17,1,0,0,1.9459101490553132,1700
2018,6,17,1,0,0,1.791759469228055,1700
2005,4,17,1,0,0,1.3862943611198906,1700
2011,4,17,1,0,0,1.3862943611198906,1700
2019,4,17,1,0,0,1.3862943611198906,1700
2017,3,17,1,0,0,1.0986122886681098,1700
2016,3,17,1,0,0,1.0986122886681098,1700
2012,3,17,1,0,0,1.0986122886681098,1700
2007,3,17,1,0,0,1.0986122886681098,1700
2010,2,17,1,0,0,0.6931471805599453,1700
2003,2,17,1,0,0,0.6931471805599453,1700
2013,2,17,1,0,0,0.6931471805599453,1700
2008,2,17,1,0,0,0.6931471805599453,1700
2020,2,17,1,1,1,0.6931471805599453,1700
2014,1,17,1,0,0,0.0,1700
2009,1,17,1,0,0,0.0,1700
2006,1,17,1,0,0,0.0,1700
2002,1,17,1,0,0,0.0,1700
2021,1,17,1,1,1,0.0,1700
2022,1,17,1,1,1,0.0,1700
2004,13,108,0,0,0,2.5649493574615367,10800
2005,7,108,0,0,0,1.9459101490553132,10800
2002,3,108,0,0,0,1.0986122886681098,10800
2013,3,108,0,0,0,1.0986122886681098,10800
2012,3,108,0,0,0,1.0986122886681098,10800
2011,3,108,0,0,0,1.0986122886681098,10800
2006,2,108,0,0,0,0.6931471805599453,10800
2009,2,108,0,0,0,0.6931471805599453,10800
2003,2,108,0,0,0,0.6931471805599453,10800
2001,2,108,0,0,0,0.6931471805599453,10800
2019,2,108,0,0,0,0.6931471805599453,10800
2007,1,108,0,0,0,0.0,10800
2008,1,108,0,0,0,0.0,10800
1999,1,108,0,0,0,0.0,10800
2010,1,108,0,0,0,0.0,10800
2014,1,108,0,0,0,0.0,10800
2015,1,108,0,0,0,0.0,10800
2017,1,108,0,0,0,0.0,10800
2018,1,108,0,0,0,0.0,10800
2020,1,108,0,1,0,0.0,10800
2004,34,195.01,0,0,0,3.5263605246161616,19501
2005,10,195.01,0,0,0,2.302585092994046,19501
2018,9,195.01,0,0,0,2.1972245773362196,19501
2007,7,195.01,0,0,0,1.9459101490553132,19501
2016,7,195.01,0,0,0,1.9459101490553132,19501
2006,6,195.01,0,0,0,1.791759469228055,19501
2021,5,195.01,0,1,0,1.6094379124341003,19501
2014,5,195.01,0,0,0,1.6094379124341003,19501
2002,5,195.01,0,0,0,1.6094379124341003,19501
2001,5,195.01,0,0,0,1.6094379124341003,19501
2015,5,195.01,0,0,0,1.6094379124341003,19501
2020,4,195.01,0,1,0,1.3862943611198906,19501
2000,4,195.01,0,0,0,1.3862943611198906,19501
2017,4,195.01,0,0,0,1.3862943611198906,19501
2019,3,195.01,0,0,0,1.0986122886681098,19501
2009,3,195.01,0,0,0,1.0986122886681098,19501
2012,3,195.01,0,0,0,1.0986122886681098,19501
2011,3,195.01,0,0,0,1.0986122886681098,19501
2010,3,195.01,0,0,0,1.0986122886681098,19501
2008,3,195.01,0,0,0,1.0986122886681098,19501
2013,2,195.01,0,0,0,0.6931471805599453,19501
1999,2,195.01,0,0,0,0.6931471805599453,19501
1997,2,195.01,0,0,0,0.6931471805599453,19501
2003,2,195.01,0,0,0,0.6931471805599453,19501
1996,1,195.01,0,0,0,0.0,19501
1999,1,262,0,0,0,0.0,26200
2003,1,262,0,0,0,0.0,26200
2005,1,262,0,0,0,0.0,26200
2006,1,262,0,0,0,0.0,26200
2010,1,262,0,0,0,0.0,26200
2005,10,264,0,0,0,2.302585092994046,26400
2004,9,264,0,0,0,2.1972245773362196,26400
2018,5,264,0,0,0,1.6094379124341003,26400
2015,4,264,0,0,0,1.3862943611198906,26400
2019,3,264,0,0,0,1.0986122886681098,26400
2017,3,264,0,0,0,1.0986122886681098,26400
2012,3,264,0,0,0,1.0986122886681098,26400
2014,2,264,0,0,0,0.6931471805599453,26400
2020,2,264,0,1,0,0.6931471805599453,26400
2010,2,264,0,0,0,0.6931471805599453,26400
2001,2,264,0,0,0,0.6931471805599453,26400
2009,1,264,0,0,0,0.0,26400
2008,1,264,0,0,0,0.0,26400
2006,1,264,0,0,0,0.0,26400
2013,1,264,0,0,0,0.0,26400
2016,1,264,0,0,0,0.0,26400
1998,1,264,0,0,0,0.0,26400
2000,1,264,0,0,0,0.0,26400
2002,1,264,0,0,0,0.0,26400
2011,1,264,0,0,0,0.0,26400
2004,15,174,0,0,0,2.70805020110221,17400
2006,12,174,0,0,0,2.4849066497880004,17400
2005,9,174,0,0,0,2.1972245773362196,17400
2003,8,174,0,0,0,2.0794415416798357,17400
2018,7,174,0,0,0,1.9459101490553132,17400
2014,6,174,0,0,0,1.791759469228055,17400
2015,5,174,0,0,0,1.6094379124341003,17400
2017,4,174,0,0,0,1.3862943611198906,17400
2009,4,174,0,0,0,1.3862943611198906,17400
2001,4,174,0,0,0,1.3862943611198906,17400
2010,3,174,0,0,0,1.0986122886681098,17400
2002,3,174,0,0,0,1.0986122886681098,17400
2020,3,174,0,1,0,1.0986122886681098,17400
2008,2,174,0,0,0,0.6931471805599453,17400
2011,2,174,0,0,0,0.6931471805599453,17400
2012,2,174,0,0,0,0.6931471805599453,17400
2013,2,174,0,0,0,0.6931471805599453,17400
2000,1,174,0,0,0,0.0,17400
2007,1,174,0,0,0,0.0,17400
2016,1,174,0,0,0,0.0,17400
1999,1,174,0,0,0,0.0,17400
2004,37,3,1,0,0,3.6109179126442243,300
2019,33,3,1,0,0,3.4965075614664802,300
2018,30,3,1,0,0,3.4011973816621555,300
2006,19,3,1,0,0,2.9444389791664403,300
2005,13,3,1,0,0,2.5649493574615367,300
2008,11,3,1,0,0,2.3978952727983707,300
2021,10,3,1,1,1,2.302585092994046,300
2010,9,3,1,0,0,2.1972245773362196,300
2007,8,3,1,0,0,2.0794415416798357,300
2017,8,3,1,0,0,2.0794415416798357,300
2015,7,3,1,0,0,1.9459101490553132,300
2012,6,3,1,0,0,1.791759469228055,300
2002,6,3,1,0,0,1.791759469228055,300
2013,5,3,1,0,0,1.6094379124341003,300
2014,5,3,1,0,0,1.6094379124341003,300
2016,5,3,1,0,0,1.6094379124341003,300
2003,4,3,1,0,0,1.3862943611198906,300
2001,4,3,1,0,0,1.3862943611198906,300
2000,3,3,1,0,0,1.0986122886681098,300
2009,3,3,1,0,0,1.0986122886681098,300
2011,2,3,1,0,0,0.6931471805599453,300
2004,22,294,0,0,0,3.091042453358316,29400
2005,7,294,0,0,0,1.9459101490553132,29400
2016,7,294,0,0,0,1.9459101490553132,29400
2013,7,294,0,0,0,1.9459101490553132,29400
2012,5,294,0,0,0,1.6094379124341003,29400
2003,5,294,0,0,0,1.6094379124341003,29400
2018,4,294,0,0,0,1.3862943611198906,29400
2015,4,294,0,0,0,1.3862943611198906,29400
2021,4,294,0,1,0,1.3862943611198906,29400
2002,4,294,0,0,0,1.3862943611198906,29400
2010,3,294,0,0,0,1.0986122886681098,29400
1999,3,294,0,0,0,1.0986122886681098,29400
2007,3,294,0,0,0,1.0986122886681098,29400
2006,3,294,0,0,0,1.0986122886681098,29400
2014,3,294,0,0,0,1.0986122886681098,29400
2017,3,294,0,0,0,1.0986122886681098,29400
2019,3,294,0,0,0,1.0986122886681098,29400
2020,3,294,0,1,0,1.0986122886681098,29400
2008,2,294,0,0,0,0.6931471805599453,29400
2011,2,294,0,0,0,0.6931471805599453,29400
2009,2,294,0,0,0,0.6931471805599453,29400
2001,1,294,0,0,0,0.0,29400
1998,1,294,0,0,0,0.0,29400
2004,7,218,0,0,0,1.9459101490553132,21800
2003,2,218,0,0,0,0.6931471805599453,21800
2005,1,218,0,0,0,0.0,21800
2009,1,218,0,0,0,0.0,21800
2012,1,218,0,0,0,0.0,21800
2013,1,218,0,0,0,0.0,21800
2015,1,218,0,0,0,0.0,21800
2016,1,218,0,0,0,0.0,21800
2004,16,138,0,0,0,2.772588722239781,13800
2005,7,138,0,0,0,1.9459101490553132,13800
1999,4,138,0,0,0,1.3862943611198906,13800
2002,4,138,0,0,0,1.3862943611198906,13800
2001,2,138,0,0,0,0.6931471805599453,13800
2003,2,138,0,0,0,0.6931471805599453,13800
2007,2,138,0,0,0,0.6931471805599453,13800
2010,2,138,0,0,0,0.6931471805599453,13800
2016,2,138,0,0,0,0.6931471805599453,13800
2017,2,138,0,0,0,0.6931471805599453,13800
1996,1,138,0,0,0,0.0,13800
2006,1,138,0,0,0,0.0,13800
2011,1,138,0,0,0,0.0,13800
