year,Close-down,census_track,is_cbd,post_covid,DID,close_ln,census
2021,2,344,0,1,0,0.6931471805599453,34400
2016,2,344,0,0,0,0.6931471805599453,34400
2010,1,344,0,0,0,0.0,34400
2009,1,344,0,0,0,0.0,34400
2019,1,344,0,0,0,0.0,34400
2018,1,344,0,0,0,0.0,34400
2012,27,71.01,0,0,0,3.295836866004329,7101
2017,5,71.01,0,0,0,1.6094379124341003,7101
2015,4,71.01,0,0,0,1.3862943611198906,7101
2020,4,71.01,0,1,0,1.3862943611198906,7101
2016,4,71.01,0,0,0,1.3862943611198906,7101
2006,4,71.01,0,0,0,1.3862943611198906,7101
2021,3,71.01,0,1,0,1.0986122886681098,7101
2019,3,71.01,0,0,0,1.0986122886681098,7101
2022,3,71.01,0,1,0,1.0986122886681098,7101
2011,3,71.01,0,0,0,1.0986122886681098,7101
2007,3,71.01,0,0,0,1.0986122886681098,7101
2008,2,71.01,0,0,0,0.6931471805599453,7101
2005,2,71.01,0,0,0,0.6931471805599453,7101
2010,1,71.01,0,0,0,0.0,7101
2009,1,71.01,0,0,0,0.0,7101
2014,1,71.01,0,0,0,0.0,7101
2013,1,71.01,0,0,0,0.0,7101
2018,1,71.01,0,0,0,0.0,7101
2012,6,131,1,0,0,1.791759469228055,13100
2017,3,131,1,0,0,1.0986122886681098,13100
2018,3,131,1,0,0,1.0986122886681098,13100
2010,2,131,1,0,0,0.6931471805599453,13100
2007,1,131,1,0,0,0.0,13100
2008,1,131,1,0,0,0.0,13100
2011,1,131,1,0,0,0.0,13100
2021,1,131,1,1,1,0.0,13100
2020,1,131,1,1,1,0.0,13100
2012,23,40.02,0,0,0,3.1354942159291497,4002
2019,7,40.02,0,0,0,1.9459101490553132,4002
2013,5,40.02,0,0,0,1.6094379124341003,4002
2017,5,40.02,0,0,0,1.6094379124341003,4002
2018,5,40.02,0,0,0,1.6094379124341003,4002
2021,5,40.02,0,1,0,1.6094379124341003,4002
2016,4,40.02,0,0,0,1.3862943611198906,4002
2020,4,40.02,0,1,0,1.3862943611198906,4002
2009,4,40.02,0,0,0,1.3862943611198906,4002
2006,4,40.02,0,0,0,1.3862943611198906,4002
2007,4,40.02,0,0,0,1.3862943611198906,4002
2010,4,40.02,0,0,0,1.3862943611198906,4002
2011,3,40.02,0,0,0,1.0986122886681098,4002
2015,3,40.02,0,0,0,1.0986122886681098,4002
2014,2,40.02,0,0,0,0.6931471805599453,4002
2008,2,40.02,0,0,0,0.6931471805599453,4002
2022,2,40.02,0,1,0,0.6931471805599453,4002
2012,17,9803,0,0,0,2.833213344056216,980300
2020,6,9803,0,1,0,1.791759469228055,980300
2015,3,9803,0,0,0,1.0986122886681098,980300
2018,3,9803,0,0,0,1.0986122886681098,980300
2011,2,9803,0,0,0,0.6931471805599453,980300
2019,2,9803,0,0,0,0.6931471805599453,980300
2017,2,9803,0,0,0,0.6931471805599453,980300
2013,1,9803,0,0,0,0.0,980300
2014,1,9803,0,0,0,0.0,980300
2021,1,9803,0,1,0,0.0,980300
2022,1,9803,0,1,0,0.0,980300
2012,19,28.01,0,0,0,2.9444389791664403,2801
2018,8,28.01,0,0,0,2.0794415416798357,2801
2020,5,28.01,0,1,0,1.6094379124341003,2801
2017,5,28.01,0,0,0,1.6094379124341003,2801
2019,5,28.01,0,0,0,1.6094379124341003,2801
2011,3,28.01,0,0,0,1.0986122886681098,2801
2016,3,28.01,0,0,0,1.0986122886681098,2801
2021,2,28.01,0,1,0,0.6931471805599453,2801
2014,1,28.01,0,0,0,0.0,2801
2012,13,20,0,0,0,2.5649493574615367,2000
2015,4,20,0,0,0,1.3862943611198906,2000
2018,4,20,0,0,0,1.3862943611198906,2000
2017,3,20,0,0,0,1.0986122886681098,2000
2021,3,20,0,1,0,1.0986122886681098,2000
2009,2,20,0,0,0,0.6931471805599453,2000
2010,2,20,0,0,0,0.6931471805599453,2000
2019,2,20,0,0,0,0.6931471805599453,2000
2016,2,20,0,0,0,0.6931471805599453,2000
2011,1,20,0,0,0,0.0,2000
2014,1,20,0,0,0,0.0,2000
2020,1,20,0,1,0,0.0,2000
2012,13,168,0,0,0,2.5649493574615367,16800
2017,4,168,0,0,0,1.3862943611198906,16800
2018,4,168,0,0,0,1.3862943611198906,16800
2013,4,168,0,0,0,1.3862943611198906,16800
2010,2,168,0,0,0,0.6931471805599453,16800
2007,2,168,0,0,0,0.6931471805599453,16800
2016,1,168,0,0,0,0.0,16800
2006,1,168,0,0,0,0.0,16800
2015,1,168,0,0,0,0.0,16800
2021,1,168,0,1,0,0.0,16800
2012,31,144,0,0,0,3.4339872044851463,14400
2018,9,144,0,0,0,2.1972245773362196,14400
2020,8,144,0,1,0,2.0794415416798357,14400
2015,6,144,0,0,0,1.791759469228055,14400
2021,6,144,0,1,0,1.791759469228055,14400
2017,5,144,0,0,0,1.6094379124341003,14400
2010,5,144,0,0,0,1.6094379124341003,14400
2016,4,144,0,0,0,1.3862943611198906,14400
2007,3,144,0,0,0,1.0986122886681098,14400
2022,3,144,0,1,0,1.0986122886681098,14400
2011,2,144,0,0,0,0.6931471805599453,14400
2005,2,144,0,0,0,0.6931471805599453,14400
2014,1,144,0,0,0,0.0,14400
2008,1,144,0,0,0,0.0,14400
2009,1,144,0,0,0,0.0,14400
2006,1,144,0,0,0,0.0,14400
2013,1,144,0,0,0,0.0,14400
2019,1,144,0,0,0,0.0,14400
2012,36,188,0,0,0,3.58351893845611,18800
2020,8,188,0,1,0,2.0794415416798357,18800
2016,7,188,0,0,0,1.9459101490553132,18800
2007,6,188,0,0,0,1.791759469228055,18800
2021,5,188,0,1,0,1.6094379124341003,18800
2008,5,188,0,0,0,1.6094379124341003,18800
2015,5,188,0,0,0,1.6094379124341003,18800
2005,3,188,0,0,0,1.0986122886681098,18800
2018,3,188,0,0,0,1.0986122886681098,18800
2010,3,188,0,0,0,1.0986122886681098,18800
2017,2,188,0,0,0,0.6931471805599453,18800
2009,2,188,0,0,0,0.6931471805599453,18800
2006,1,188,0,0,0,0.0,18800
2011,1,188,0,0,0,0.0,18800
2022,1,188,0,1,0,0.0,18800
2012,15,23,1,0,0,2.70805020110221,2300
2021,5,23,1,1,1,1.6094379124341003,2300
2015,5,23,1,0,0,1.6094379124341003,2300
2016,5,23,1,0,0,1.6094379124341003,2300
2013,4,23,1,0,0,1.3862943611198906,2300
2019,4,23,1,0,0,1.3862943611198906,2300
2017,3,23,1,0,0,1.0986122886681098,2300
2020,3,23,1,1,1,1.0986122886681098,2300
2018,3,23,1,0,0,1.0986122886681098,2300
2010,2,23,1,0,0,0.6931471805599453,2300
2008,2,23,1,0,0,0.6931471805599453,2300
2011,1,23,1,0,0,0.0,2300
2005,1,23,1,0,0,0.0,2300
2009,1,23,1,0,0,0.0,2300
2014,1,23,1,0,0,0.0,2300
2006,1,23,1,0,0,0.0,2300
2022,1,23,1,1,1,0.0,2300
2012,36,163,0,0,0,3.58351893845611,16300
2020,7,163,0,1,0,1.9459101490553132,16300
2015,7,163,0,0,0,1.9459101490553132,16300
2017,7,163,0,0,0,1.9459101490553132,16300
2021,6,163,0,1,0,1.791759469228055,16300
2018,6,163,0,0,0,1.791759469228055,16300
2016,5,163,0,0,0,1.6094379124341003,16300
2011,4,163,0,0,0,1.3862943611198906,16300
2008,3,163,0,0,0,1.0986122886681098,16300
2005,2,163,0,0,0,0.6931471805599453,16300
2013,2,163,0,0,0,0.6931471805599453,16300
2010,2,163,0,0,0,0.6931471805599453,16300
2019,2,163,0,0,0,0.6931471805599453,16300
2022,2,163,0,1,0,0.6931471805599453,16300
2006,1,163,0,0,0,0.0,16300
2009,1,163,0,0,0,0.0,16300
2014,1,163,0,0,0,0.0,16300
2012,32,142,0,0,0,3.4657359027997265,14200
2020,17,142,0,1,0,2.833213344056216,14200
2018,14,142,0,0,0,2.6390573296152584,14200
2021,8,142,0,1,0,2.0794415416798357,14200
2016,8,142,0,0,0,2.0794415416798357,14200
2015,7,142,0,0,0,1.9459101490553132,14200
2017,7,142,0,0,0,1.9459101490553132,14200
2019,5,142,0,0,0,1.6094379124341003,14200
2011,4,142,0,0,0,1.3862943611198906,14200
2009,4,142,0,0,0,1.3862943611198906,14200
2013,3,142,0,0,0,1.0986122886681098,14200
2014,3,142,0,0,0,1.0986122886681098,14200
2005,2,142,0,0,0,0.6931471805599453,14200
2010,2,142,0,0,0,0.6931471805599453,14200
2006,1,142,0,0,0,0.0,14200
2022,1,142,0,1,0,0.0,14200
2012,9,92,0,0,0,2.1972245773362196,9200
2020,3,92,0,1,0,1.0986122886681098,9200
2021,3,92,0,1,0,1.0986122886681098,9200
2007,2,92,0,0,0,0.6931471805599453,9200
2009,2,92,0,0,0,0.6931471805599453,9200
2018,2,92,0,0,0,0.6931471805599453,9200
2016,2,92,0,0,0,0.6931471805599453,9200
2015,1,92,0,0,0,0.0,9200
2013,1,92,0,0,0,0.0,9200
2008,1,92,0,0,0,0.0,9200
2019,1,92,0,0,0,0.0,9200
2022,1,92,0,1,0,0.0,9200
2012,19,349,0,0,0,2.9444389791664403,34900
2019,4,349,0,0,0,1.3862943611198906,34900
2021,4,349,0,1,0,1.3862943611198906,34900
2017,4,349,0,0,0,1.3862943611198906,34900
2015,3,349,0,0,0,1.0986122886681098,34900
2010,3,349,0,0,0,1.0986122886681098,34900
2006,2,349,0,0,0,0.6931471805599453,34900
2016,2,349,0,0,0,0.6931471805599453,34900
2018,2,349,0,0,0,0.6931471805599453,34900
2020,2,349,0,1,0,0.6931471805599453,34900
2013,1,349,0,0,0,0.0,34900
2009,1,349,0,0,0,0.0,34900
2011,1,349,0,0,0,0.0,34900
2012,4,292,0,0,0,1.3862943611198906,29200
2015,1,292,0,0,0,0.0,29200
2021,1,292,0,1,0,0.0,29200
2011,1,292,0,0,0,0.0,29200
2007,1,292,0,0,0,0.0,29200
2017,1,292,0,0,0,0.0,29200
2016,1,292,0,0,0,0.0,29200
2012,9,318,0,0,0,2.1972245773362196,31800
2015,4,318,0,0,0,1.3862943611198906,31800
2016,4,318,0,0,0,1.3862943611198906,31800
2017,3,318,0,0,0,1.0986122886681098,31800
2010,2,318,0,0,0,0.6931471805599453,31800
2007,1,318,0,0,0,0.0,31800
2011,1,318,0,0,0,0.0,31800
2005,1,318,0,0,0,0.0,31800
2014,1,318,0,0,0,0.0,31800
2018,1,318,0,0,0,0.0,31800
2020,1,318,0,1,0,0.0,31800
2022,1,318,0,1,0,0.0,31800
2021,1,318,0,1,0,0.0,31800
2012,18,32,0,0,0,2.8903717578961645,3200
2020,4,32,0,1,0,1.3862943611198906,3200
2019,3,32,0,0,0,1.0986122886681098,3200
2017,2,32,0,0,0,0.6931471805599453,3200
2009,2,32,0,0,0,0.6931471805599453,3200
2018,2,32,0,0,0,0.6931471805599453,3200
2016,2,32,0,0,0,0.6931471805599453,3200
2015,2,32,0,0,0,0.6931471805599453,3200
2021,2,32,0,1,0,0.6931471805599453,3200
2013,1,32,0,0,0,0.0,3200
2008,1,32,0,0,0,0.0,3200
2005,1,32,0,0,0,0.0,3200
2014,1,32,0,0,0,0.0,3200
2010,1,32,0,0,0,0.0,3200
2012,12,213,0,0,0,2.4849066497880004,21300
2018,5,213,0,0,0,1.6094379124341003,21300
2016,4,213,0,0,0,1.3862943611198906,21300
2015,4,213,0,0,0,1.3862943611198906,21300
2019,4,213,0,0,0,1.3862943611198906,21300
2010,3,213,0,0,0,1.0986122886681098,21300
2009,2,213,0,0,0,0.6931471805599453,21300
2020,2,213,0,1,0,0.6931471805599453,21300
2005,1,213,0,0,0,0.0,21300
2017,1,213,0,0,0,0.0,21300
2013,1,213,0,0,0,0.0,21300
2011,1,213,0,0,0,0.0,21300
2014,1,213,0,0,0,0.0,21300
2022,1,213,0,1,0,0.0,21300
2021,1,213,0,1,0,0.0,21300
2012,33,161,0,0,0,3.4965075614664802,16100
2020,9,161,0,1,0,2.1972245773362196,16100
2021,7,161,0,1,0,1.9459101490553132,16100
2017,7,161,0,0,0,1.9459101490553132,16100
2015,5,161,0,0,0,1.6094379124341003,16100
2010,5,161,0,0,0,1.6094379124341003,16100
2019,4,161,0,0,0,1.3862943611198906,16100
2018,4,161,0,0,0,1.3862943611198906,16100
2009,3,161,0,0,0,1.0986122886681098,16100
2013,3,161,0,0,0,1.0986122886681098,16100
2022,3,161,0,1,0,1.0986122886681098,16100
2008,2,161,0,0,0,0.6931471805599453,16100
2016,2,161,0,0,0,0.6931471805599453,16100
2011,2,161,0,0,0,0.6931471805599453,16100
2007,1,161,0,0,0,0.0,16100
2014,1,161,0,0,0,0.0,16100
2006,1,161,0,0,0,0.0,16100
2012,13,105,0,0,0,2.5649493574615367,10500
2020,2,105,0,1,0,0.6931471805599453,10500
2021,2,105,0,1,0,0.6931471805599453,10500
2015,2,105,0,0,0,0.6931471805599453,10500
2017,2,105,0,0,0,0.6931471805599453,10500
2008,1,105,0,0,0,0.0,10500
2010,1,105,0,0,0,0.0,10500
2013,1,105,0,0,0,0.0,10500
2016,1,105,0,0,0,0.0,10500
2019,1,105,0,0,0,0.0,10500
2018,1,105,0,0,0,0.0,10500
2012,17,157,0,0,0,2.833213344056216,15700
2020,9,157,0,1,0,2.1972245773362196,15700
2019,5,157,0,0,0,1.6094379124341003,15700
2015,4,157,0,0,0,1.3862943611198906,15700
2021,4,157,0,1,0,1.3862943611198906,15700
2018,4,157,0,0,0,1.3862943611198906,15700
2008,2,157,0,0,0,0.6931471805599453,15700
2010,2,157,0,0,0,0.6931471805599453,15700
2007,1,157,0,0,0,0.0,15700
2011,1,157,0,0,0,0.0,15700
2013,1,157,0,0,0,0.0,15700
2014,1,157,0,0,0,0.0,15700
2017,1,157,0,0,0,0.0,15700
2016,1,157,0,0,0,0.0,15700
2022,1,157,0,1,0,0.0,15700
2012,25,158,0,0,0,3.2188758248682006,15800
2021,7,158,0,1,0,1.9459101490553132,15800
2020,6,158,0,1,0,1.791759469228055,15800
2008,5,158,0,0,0,1.6094379124341003,15800
2017,5,158,0,0,0,1.6094379124341003,15800
2018,4,158,0,0,0,1.3862943611198906,15800
2015,4,158,0,0,0,1.3862943611198906,15800
2019,2,158,0,0,0,0.6931471805599453,15800
2011,2,158,0,0,0,0.6931471805599453,15800
2006,2,158,0,0,0,0.6931471805599453,15800
2005,2,158,0,0,0,0.6931471805599453,15800
2007,1,158,0,0,0,0.0,15800
2013,1,158,0,0,0,0.0,15800
2014,1,158,0,0,0,0.0,15800
2016,1,158,0,0,0,0.0,15800
2009,1,158,0,0,0,0.0,15800
2022,1,158,0,1,0,0.0,15800
2012,21,190,0,0,0,3.044522437723423,19000
2020,9,190,0,1,0,2.1972245773362196,19000
2016,6,190,0,0,0,1.791759469228055,19000
2021,5,190,0,1,0,1.6094379124341003,19000
2015,4,190,0,0,0,1.3862943611198906,19000
2007,3,190,0,0,0,1.0986122886681098,19000
2017,3,190,0,0,0,1.0986122886681098,19000
2018,3,190,0,0,0,1.0986122886681098,19000
2006,2,190,0,0,0,0.6931471805599453,19000
2011,2,190,0,0,0,0.6931471805599453,19000
2010,1,190,0,0,0,0.0,19000
2005,1,190,0,0,0,0.0,19000
2009,1,190,0,0,0,0.0,19000
2014,1,190,0,0,0,0.0,19000
2019,1,190,0,0,0,0.0,19000
2012,24,286,0,0,0,3.1780538303479458,28600
2010,7,286,0,0,0,1.9459101490553132,28600
2018,5,286,0,0,0,1.6094379124341003,28600
2016,5,286,0,0,0,1.6094379124341003,28600
2011,4,286,0,0,0,1.3862943611198906,28600
2017,4,286,0,0,0,1.3862943611198906,28600
2022,4,286,0,1,0,1.3862943611198906,28600
2008,3,286,0,0,0,1.0986122886681098,28600
2021,3,286,0,1,0,1.0986122886681098,28600
2019,3,286,0,0,0,1.0986122886681098,28600
2013,2,286,0,0,0,0.6931471805599453,28600
2020,2,286,0,1,0,0.6931471805599453,28600
2015,2,286,0,0,0,0.6931471805599453,28600
2007,1,286,0,0,0,0.0,28600
2009,1,286,0,0,0,0.0,28600
2014,1,286,0,0,0,0.0,28600
2012,36,28.02,0,0,0,3.58351893845611,2802
2020,16,28.02,0,1,0,2.772588722239781,2802
2016,9,28.02,0,0,0,2.1972245773362196,2802
2017,8,28.02,0,0,0,2.0794415416798357,2802
2014,6,28.02,0,0,0,1.791759469228055,2802
2011,6,28.02,0,0,0,1.791759469228055,2802
2021,6,28.02,0,1,0,1.791759469228055,2802
2007,5,28.02,0,0,0,1.6094379124341003,2802
2015,4,28.02,0,0,0,1.3862943611198906,2802
2018,4,28.02,0,0,0,1.3862943611198906,2802
2010,3,28.02,0,0,0,1.0986122886681098,2802
2019,3,28.02,0,0,0,1.0986122886681098,2802
2009,2,28.02,0,0,0,0.6931471805599453,2802
2022,2,28.02,0,1,0,0.6931471805599453,2802
2008,1,28.02,0,0,0,0.0,2802
2013,1,28.02,0,0,0,0.0,2802
2012,22,9809,0,0,0,3.091042453358316,980900
2015,11,9809,0,0,0,2.3978952727983707,980900
2020,7,9809,0,1,0,1.9459101490553132,980900
2019,6,9809,0,0,0,1.791759469228055,980900
2021,3,9809,0,1,0,1.0986122886681098,980900
2018,3,9809,0,0,0,1.0986122886681098,980900
2016,3,9809,0,0,0,1.0986122886681098,980900
2017,3,9809,0,0,0,1.0986122886681098,980900
2010,2,9809,0,0,0,0.6931471805599453,980900
2008,1,9809,0,0,0,0.0,980900
2009,1,9809,0,0,0,0.0,980900
2012,14,293,0,0,0,2.6390573296152584,29300
2020,5,293,0,1,0,1.6094379124341003,29300
2021,5,293,0,1,0,1.6094379124341003,29300
2009,3,293,0,0,0,1.0986122886681098,29300
2010,2,293,0,0,0,0.6931471805599453,29300
2011,2,293,0,0,0,0.6931471805599453,29300
2008,2,293,0,0,0,0.6931471805599453,29300
2018,2,293,0,0,0,0.6931471805599453,29300
2006,1,293,0,0,0,0.0,29300
2014,1,293,0,0,0,0.0,29300
2017,1,293,0,0,0,0.0,29300
2022,1,293,0,1,0,0.0,29300
2012,11,86.01,0,0,0,2.3978952727983707,8601
2015,6,86.01,0,0,0,1.791759469228055,8601
2020,5,86.01,0,1,0,1.6094379124341003,8601
2011,3,86.01,0,0,0,1.0986122886681098,8601
2018,2,86.01,0,0,0,0.6931471805599453,8601
2006,1,86.01,0,0,0,0.0,8601
2005,1,86.01,0,0,0,0.0,8601
2009,1,86.01,0,0,0,0.0,8601
2010,1,86.01,0,0,0,0.0,8601
2017,1,86.01,0,0,0,0.0,8601
2019,1,86.01,0,0,0,0.0,8601
2022,1,86.01,0,1,0,0.0,8601
2021,1,86.01,0,1,0,0.0,8601
2012,5,339,0,0,0,1.6094379124341003,33900
2018,2,339,0,0,0,0.6931471805599453,33900
2020,1,339,0,1,0,0.0,33900
2010,1,339,0,0,0,0.0,33900
2011,1,339,0,0,0,0.0,33900
2016,1,339,0,0,0,0.0,33900
2017,1,339,0,0,0,0.0,33900
2019,1,339,0,0,0,0.0,33900
2012,11,216,0,0,0,2.3978952727983707,21600
2010,3,216,0,0,0,1.0986122886681098,21600
2018,3,216,0,0,0,1.0986122886681098,21600
2016,3,216,0,0,0,1.0986122886681098,21600
2009,2,216,0,0,0,0.6931471805599453,21600
2019,2,216,0,0,0,0.6931471805599453,21600
2015,2,216,0,0,0,0.6931471805599453,21600
2011,1,216,0,0,0,0.0,21600
2021,1,216,0,1,0,0.0,21600
2020,1,216,0,1,0,0.0,21600
2017,1,216,0,0,0,0.0,21600
2022,1,216,0,1,0,0.0,21600
2020,3,364,0,1,0,1.0986122886681098,36400
2015,2,364,0,0,0,0.6931471805599453,36400
2018,2,364,0,0,0,0.6931471805599453,36400
2019,1,364,0,0,0,0.0,36400
2012,1,364,0,0,0,0.0,36400
2017,1,364,0,0,0,0.0,36400
2012,13,147,0,0,0,2.5649493574615367,14700
2020,10,147,0,1,0,2.302585092994046,14700
2015,10,147,0,0,0,2.302585092994046,14700
2018,7,147,0,0,0,1.9459101490553132,14700
2021,5,147,0,1,0,1.6094379124341003,14700
2016,5,147,0,0,0,1.6094379124341003,14700
2008,4,147,0,0,0,1.3862943611198906,14700
2010,4,147,0,0,0,1.3862943611198906,14700
2019,4,147,0,0,0,1.3862943611198906,14700
2011,3,147,0,0,0,1.0986122886681098,14700
2017,2,147,0,0,0,0.6931471805599453,14700
2014,2,147,0,0,0,0.6931471805599453,14700
2006,2,147,0,0,0,0.6931471805599453,14700
2009,2,147,0,0,0,0.6931471805599453,14700
2013,1,147,0,0,0,0.0,14700
2007,1,147,0,0,0,0.0,14700
2005,1,147,0,0,0,0.0,14700
2022,1,147,0,1,0,0.0,14700
2012,9,312,0,0,0,2.1972245773362196,31200
2016,2,312,0,0,0,0.6931471805599453,31200
2015,1,312,0,0,0,0.0,31200
2011,1,312,0,0,0,0.0,31200
2006,1,312,0,0,0,0.0,31200
2019,1,312,0,0,0,0.0,31200
2012,21,214,0,0,0,3.044522437723423,21400
2011,10,214,0,0,0,2.302585092994046,21400
2015,8,214,0,0,0,2.0794415416798357,21400
2019,8,214,0,0,0,2.0794415416798357,21400
2021,8,214,0,1,0,2.0794415416798357,21400
2016,7,214,0,0,0,1.9459101490553132,21400
2017,6,214,0,0,0,1.791759469228055,21400
2014,6,214,0,0,0,1.791759469228055,21400
2010,5,214,0,0,0,1.6094379124341003,21400
2020,3,214,0,1,0,1.0986122886681098,21400
2013,3,214,0,0,0,1.0986122886681098,21400
2008,2,214,0,0,0,0.6931471805599453,21400
2007,2,214,0,0,0,0.6931471805599453,21400
2018,2,214,0,0,0,0.6931471805599453,21400
2022,2,214,0,1,0,0.6931471805599453,21400
2009,1,214,0,0,0,0.0,21400
2012,37,16,1,0,0,3.6109179126442243,1600
2020,17,16,1,1,1,2.833213344056216,1600
2015,14,16,1,0,0,2.6390573296152584,1600
2018,12,16,1,0,0,2.4849066497880004,1600
2016,11,16,1,0,0,2.3978952727983707,1600
2019,9,16,1,0,0,2.1972245773362196,1600
2017,8,16,1,0,0,2.0794415416798357,1600
2022,7,16,1,1,1,1.9459101490553132,1600
2013,6,16,1,0,0,1.791759469228055,1600
2021,6,16,1,1,1,1.791759469228055,1600
2009,4,16,1,0,0,1.3862943611198906,1600
2014,4,16,1,0,0,1.3862943611198906,1600
2010,3,16,1,0,0,1.0986122886681098,1600
2005,3,16,1,0,0,1.0986122886681098,1600
2008,2,16,1,0,0,0.6931471805599453,1600
2007,1,16,1,0,0,0.0,1600
2011,1,16,1,0,0,0.0,1600
2012,33,66,0,0,0,3.4965075614664802,6600
2020,15,66,0,1,0,2.70805020110221,6600
2015,12,66,0,0,0,2.4849066497880004,6600
2019,9,66,0,0,0,2.1972245773362196,6600
2017,8,66,0,0,0,2.0794415416798357,6600
2018,7,66,0,0,0,1.9459101490553132,6600
2007,5,66,0,0,0,1.6094379124341003,6600
2021,5,66,0,1,0,1.6094379124341003,6600
2006,3,66,0,0,0,1.0986122886681098,6600
2009,3,66,0,0,0,1.0986122886681098,6600
2016,3,66,0,0,0,1.0986122886681098,6600
2011,2,66,0,0,0,0.6931471805599453,6600
2010,2,66,0,0,0,0.6931471805599453,6600
2014,2,66,0,0,0,0.6931471805599453,6600
2005,1,66,0,0,0,0.0,6600
2012,10,280,0,0,0,2.302585092994046,28000
2017,3,280,0,0,0,1.0986122886681098,28000
2010,3,280,0,0,0,1.0986122886681098,28000
2018,2,280,0,0,0,0.6931471805599453,28000
2013,2,280,0,0,0,0.6931471805599453,28000
2016,2,280,0,0,0,0.6931471805599453,28000
2011,1,280,0,0,0,0.0,28000
2006,1,280,0,0,0,0.0,28000
2015,1,280,0,0,0,0.0,28000
2009,1,280,0,0,0,0.0,28000
2020,1,280,0,1,0,0.0,28000
2021,1,280,0,1,0,0.0,28000
2012,13,366,0,0,0,2.5649493574615367,36600
2021,6,366,0,1,0,1.791759469228055,36600
2019,3,366,0,0,0,1.0986122886681098,36600
2016,3,366,0,0,0,1.0986122886681098,36600
2010,2,366,0,0,0,0.6931471805599453,36600
2017,2,366,0,0,0,0.6931471805599453,36600
2022,2,366,0,1,0,0.6931471805599453,36600
2020,2,366,0,1,0,0.6931471805599453,36600
2008,1,366,0,0,0,0.0,36600
2011,1,366,0,0,0,0.0,36600
2015,1,366,0,0,0,0.0,36600
2009,1,366,0,0,0,0.0,36600
2012,7,120,0,0,0,1.9459101490553132,12000
2015,3,120,0,0,0,1.0986122886681098,12000
2008,2,120,0,0,0,0.6931471805599453,12000
2019,2,120,0,0,0,0.6931471805599453,12000
2020,2,120,0,1,0,0.6931471805599453,12000
2018,1,120,0,0,0,0.0,12000
2010,1,120,0,0,0,0.0,12000
2011,1,120,0,0,0,0.0,12000
2016,1,120,0,0,0,0.0,12000
2012,14,13,1,0,0,2.6390573296152584,1300
2018,4,13,1,0,0,1.3862943611198906,1300
2010,3,13,1,0,0,1.0986122886681098,1300
2020,3,13,1,1,1,1.0986122886681098,1300
2019,3,13,1,0,0,1.0986122886681098,1300
2021,3,13,1,1,1,1.0986122886681098,1300
2017,2,13,1,0,0,0.6931471805599453,1300
2015,2,13,1,0,0,0.6931471805599453,1300
2014,2,13,1,0,0,0.6931471805599453,1300
2016,2,13,1,0,0,0.6931471805599453,1300
2007,1,13,1,0,0,0.0,1300
2009,1,13,1,0,0,0.0,1300
2012,41,33,0,0,0,3.713572066704308,3300
2020,12,33,0,1,0,2.4849066497880004,3300
2015,10,33,0,0,0,2.302585092994046,3300
2016,10,33,0,0,0,2.302585092994046,3300
2021,7,33,0,1,0,1.9459101490553132,3300
2018,6,33,0,0,0,1.791759469228055,3300
2019,6,33,0,0,0,1.791759469228055,3300
2017,5,33,0,0,0,1.6094379124341003,3300
2007,3,33,0,0,0,1.0986122886681098,3300
2008,3,33,0,0,0,1.0986122886681098,3300
2009,3,33,0,0,0,1.0986122886681098,3300
2014,2,33,0,0,0,0.6931471805599453,3300
2006,2,33,0,0,0,0.6931471805599453,3300
2010,2,33,0,0,0,0.6931471805599453,3300
2011,2,33,0,0,0,0.6931471805599453,3300
2022,2,33,0,1,0,0.6931471805599453,3300
2013,1,33,0,0,0,0.0,3300
2012,23,96,0,0,0,3.1354942159291497,9600
2018,6,96,0,0,0,1.791759469228055,9600
2016,5,96,0,0,0,1.6094379124341003,9600
2020,5,96,0,1,0,1.6094379124341003,9600
2010,4,96,0,0,0,1.3862943611198906,9600
2007,3,96,0,0,0,1.0986122886681098,9600
2017,3,96,0,0,0,1.0986122886681098,9600
2009,3,96,0,0,0,1.0986122886681098,9600
2015,3,96,0,0,0,1.0986122886681098,9600
2021,3,96,0,1,0,1.0986122886681098,9600
2019,3,96,0,0,0,1.0986122886681098,9600
2005,1,96,0,0,0,0.0,9600
2008,1,96,0,0,0,0.0,9600
2011,1,96,0,0,0,0.0,9600
2014,1,96,0,0,0,0.0,9600
2022,1,96,0,1,0,0.0,9600
2012,15,360,0,0,0,2.70805020110221,36000
2015,7,360,0,0,0,1.9459101490553132,36000
2010,4,360,0,0,0,1.3862943611198906,36000
2020,2,360,0,1,0,0.6931471805599453,36000
2018,2,360,0,0,0,0.6931471805599453,36000
2007,2,360,0,0,0,0.6931471805599453,36000
2019,2,360,0,0,0,0.6931471805599453,36000
2009,1,360,0,0,0,0.0,36000
2008,1,360,0,0,0,0.0,36000
2017,1,360,0,0,0,0.0,36000
2011,1,360,0,0,0,0.0,36000
2013,1,360,0,0,0,0.0,36000
2022,1,360,0,1,0,0.0,36000
2020,5,36,0,1,0,1.6094379124341003,3600
2012,5,36,0,0,0,1.6094379124341003,3600
2018,2,36,0,0,0,0.6931471805599453,3600
2008,2,36,0,0,0,0.6931471805599453,3600
2011,2,36,0,0,0,0.6931471805599453,3600
2015,2,36,0,0,0,0.6931471805599453,3600
2016,2,36,0,0,0,0.6931471805599453,3600
2014,1,36,0,0,0,0.0,3600
2021,1,36,0,1,0,0.0,3600
